,id,image,ing,prediction
112,02dd749123,0e9e6c3d7f.jpg,"butter,brown sugar,water,chocolate chips,eggs,flour,salt,baking soda,Andes mints candies,broken in",<start> butter softened chocolate chips eggs vanilla extract chocolate chips <end>
113,02e5bc39d5,02753b2dd5.jpg,"olive oil,sesame oil,red pepper flakes,sesame seeds,ginger,garlic cloves,shredded cabbage,red bell pepper,rough chopped,scallions,sliced,brown sugar,soy sauce,hoisin sauce,scallion,thin,sesame seeds,toasted",<start> onion chopped cloves garlic minced red bell pepper chopped green bell pepper chopped red bell pepper chopped green bell pepper chopped red bell pepper chopped green bell pepper chopped red bell pepper chopped green onions chopped <end>
114,0304d0580a,0048a35e76.jpg,"prepared graham cracker crust,cream cheese,eggs,sugar,vanilla extract,grated lemon zest",<start> pound lean beef onion chopped green bell pepper chopped red bell pepper chopped green bell pepper chopped onion chopped green bell pepper chopped tomato paste dried oregano dried basil dried oregano salt pepper <end>
115,030b26b820,079e37cc7c.jpg,"cauliflower,ground beef,tomato,tomato paste,bunch salt,bunch coriander,bunch ground cumin,piece Maggi,pinch ground black pepper,onion,clove garlic",<start> cream cheese softened eggs milk butter melted <end>
116,030da4d973,09a520b142.jpg,"boneless skinless chicken breast halves,butter,Italian salad dressing mix,wine,cancondensed condensed golden mushroom soup,cream cheese with chives,angel hair pasta",<start> boneless skinless chicken breast halves salt freshly black pepper grated parmesan cheese grated parmesan cheese <end>
117,031a9569d6,03cdbd35e3.jpg,"boneless chicken breasts,paprika,garlic powder,butter,milk,packagealouette garlic herbs spreadable cheese",<start> ounces weight block tofu <unk> sesame oil sesame oil garlic cloves minced garlic cloves crushed red pepper flakes <end>
118,03216bba1b,0bb3dcd11e.jpg,"eggs,large,button mushrooms,chopped,onions,sweet,mini,chopped,salt,pepper,butter,mustard powder",<start> salt unsalted butter softened eggs vanilla extract <end>
119,03265d0477,00ca72a488.jpg,"sweet potatoes,butter,pieces,brown sugar,miniature marshmallows",<start> butter softened brown eggs vanilla extract <end>
120,03267e1d4c,0eaec0f768.jpg,"premade unfrosted cupcakes,container chocolate frosting,container vanilla frosting,food coloring red,yellow,green,",<start> graham cracker crumbs butter melted chocolate chips ounces weight cream cheese softened ounces weight cream cheese softened vanilla extract <end>
121,032a5f660a,0092ae8b93.jpg,"oil frying,rabbit,cleaned pieces,onion,chopped,cloves garlic,chopped,green bell pepper,seeded strips,red bell pepper,seeded strips,eye chile,seeded minced,tomatoes peeled,seeded chopped,chicken stock,salt,ground black pepper,cream coconut",<start> butter onion chopped cloves garlic minced chicken broth chicken broth chicken broth salt pepper <end>
122,032c2ffe95,0572325690.jpg,"head romanesco in,italian hard cheese,grated,parmesan cheese romano cheese,butter,hazelnut oil,toasted hazelnuts",<start> head broccoli florets butter softened salt pepper <end>
123,03381d742b,00d6f8b106.jpg,"yeast fast rising,I prefer Red,sugar,warm water,egg,beaten,melted lard,sugar,salt,warm water,flour,plus a little extra kneading,Aunt Krazy Mixed Up Salt",<start> butter softened eggs vanilla extract salt <end>
124,0338e7bea8,00fe85652c.jpg,"food cake mix,Kahlua,boxes instant chocolate pudding boxes vegetarian instant chocolate pudding mix,milk,Cool Whip,thawed",<start> food cake mix instant chocolate pudding mix cool whip whipped topping thawed cool whip whipped topping <end>
125,033a86da9d,0067f09b59.jpg,"Bisquick baking out exactly,uncooked Italian sausage,minced garlic clove,use,finely chopped parsley,finely shredded old cheddar cheese,grated parmesan cheese,cream milk,pinch dried rosemary,black pepper,cayenne pepper taste,use Tabasco,seasoning salt,use",<start> salt egg milk butter melted <end>
126,03487fff1f,0ffbd83a6f.jpg,"chicken gizzard hearts,salt,cooking oil,jalapeno chopped,onion chopped,tomato chopped,black pepper,tsp chicken boulion,water,corn tortillas",<start> pound beef round steak inch strips red onion thinly sliced garlic cloves minced red wine beef broth dried thyme salt pepper <end>
127,035d146e10,004840a451.jpg,"sweet onions,peeled,rings,in halves,refrigerater pie crust,butter,beef bouillon cubes beef bouillon cube,slices swiss gruyere cheese slices muenster cheese,egg white,deep dish pie plate",<start> butter onion chopped garlic cloves minced chicken broth salt pepper <end>
128,0368227eeb,0acb54dcfc.jpg,"flour,dry active yeast,water,salt,olive oil,sugar",<start> warm active dry yeast salt <end>
129,036c813e81,04bc63a9b2.jpg,"butter,potatoes,peeled in chunks,smoked sausage,sliced,onion,sliced,bell pepper,seeded sliced,water,tsp chicken bouillon,tsp old bay seasoning,tsp garlic salt,tsp crushed red pepper flakes,suit your taste,salt pepper",<start> pounds potatoes peeled cubed onion sliced cloves garlic minced salt pepper <end>
130,03745586bb,06da8da8f7.jpg,"brownie mix,cake choice,but best if light in,graham crackers,chocolate syrup,powdered sugar,tub icing best if light in,green sugar sprinkles,clean unused cat litter box,clean new unused cat pooper scooper",<start> graham crackers chocolate cake mix chocolate cookie cookies <end>
132,0381a6e386,0046a2fe1c.jpg,"cornstarch,sugar,wine,light soy sauce,boneless pork loin,strips,canola oil,thinly carrot,garlic cloves,minced,ground ginger,bok choy,thinly",<start> boneless skinless chicken breast halves salt freshly black pepper grated parmesan cheese <end>
133,038ef7e308,02a08ae80f.jpg,"uncooked prawns,about,cilantro,chopped,spring onion,finely,grated ginger,shaoxing wine,light soy sauce,oyster sauce,sugar,sesame oil,square wonton wrapper,light soy sauce,finely cilantro,grated ginger,spring onions,finely,ketjap manis,malt vinegar,chili oil,dash sesame oil",<start> butter softened brown eggs vanilla extract <end>
134,0393d259e3,097fcca1db.jpg,"Butter,Extra Virgin Olive Oil,Divided,Red Yellow Cherry Tomatoes,Some In Half,Salmon Fillet,pinch Coarse Salt Freshly Ground Pepper,Herbs Thyme,Spinach,Capers,Lemon Juice",<start> skinless boneless chicken breast halves salt divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided divided finely chopped parsley finely chopped <end>
135,03adb8fce6,0ad32a89e7.jpg,"water,distilled vinegar,vegetable oil,sugar,salt,fresh,coarsely ground black pepper,cucumbers,peeled thick,tomatoes,wedges,onion,separated rings",<start> pound boneless skinless chicken breast strips onion chopped cloves garlic minced dried oregano dried basil dried oregano dried basil dried oregano dried oregano salt pepper <end>
136,03ae52828d,00ba2528dd.jpg,"lasagna noodles,pound ground pork,pound lean ground beef,tomato sauce,crushed tomatoes,chopped parsley,clove garlic,crushed,dried oregano,minced onion,sugar,dried basil,salt,pound curd cottage cheese,eggs,grated Parmesan cheese,salt,ground black pepper,pound shredded mozzarella cheese",<start> lasagna noodles pound lean beef onion chopped green bell pepper chopped tomato sauce shredded mozzarella cheese salt pepper <end>
138,03bd5ae46a,0ba0882df2.jpg,"extra virgin olive oil,onion,sliced,garlic,minced,tomatoes,sliced,paprika,salt,fish fillets,dry wine,sprigs parsley,leaves only,chopped",<start> skinless boneless chicken breast halves salt pepper garlic powder onion powder dried basil dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried basil garlic powder <end>
139,03cb8fffa5,0a3ee43005.jpg,"diced cooked chicken,condensed cream mushroom soup,condensed cream chicken soup,soup cans water,chicken bouillon granules,ground black pepper,refrigerated buttermilk biscuits",<start> onion chopped garlic cloves minced chicken broth chicken broth chicken broth salt pepper <end>
140,03ce633485,00074feb7a.jpg,"flour,baking powder,baking soda,salt,ground cinnamon,ground nutmeg,butter,sugar,egg,ripe bananas,mashed,butterscotch chips,chopped walnuts",<start> wheat wheat germ salt butter softened eggs vanilla extract <end>
141,03d0f15eee,0cbe927449.jpg,"Butter,Melted,Buttering Pan,Lemons,Zest Only Juice From Lemons,Sugar,Eggs,Unsweetened Apple Sauce,Milk,Flour,Plus Pan,Baking Powder,Salt,Poppy Seeds,Plus Garnish,Lemons,Juice Only,Powdered Sugar",<start> butter softened eggs vanilla extract almond extract <end>
142,03e3901ef3,078cca6a76.jpg,"ground pork,dice onion,cornstarch,dash pepper,sesame oil,light soy sauce,with egg not optional",<start> chicken thighs salt pepper <end>
143,03f2b454b0,0f6742c8ab.jpg,"lean ground beef,chopped onion,water,spaghetti sauce,uncooked elbow macaroni,shredded cheddar cheese",<start> penne pasta shells onion chopped green bell pepper chopped onion chopped garlic cloves minced tomato paste salt pepper <end>
144,03f8b1ff72,08a1e3342d.jpg,"eggs,sugar,flour,baking soda,baking powder,nutmeg,mashed cooked pumpkin,vegetable oil,milk,chopped pecans,chopped dates,cream cheese,butter,powdered sugar,vanilla extract,pinch salt,milk cream",<start> butter softened eggs milk vanilla extract salt butter <end>
145,03fa9d1570,031adf35b2.jpg,"egg,beaten,milk,soft bread crumbs,salt,ground nutmeg,pound ground beef,chopped onion,beef broth,flour,Worcestershire sauce,dried thyme,green bell pepper,strips",<start> vegetable oil onion chopped garlic cloves minced chicken broth dried thyme salt black pepper <end>
146,04018b5ee2,0af078cfd7.jpg,"chopped walnuts,flour,baking powder,baking soda,pinch ground cloves,lemon,zest of,orange,zest of,sugar,canola oil,butter,egg,egg yolk,brandy orange juice,powdered sugar",<start> salt unsalted butter softened eggs vanilla extract <end>
147,0410165d1e,0015d59ce9.jpg,"Blanched Almond Flour,Ground Flax Seed Meal,Baking Soda,Cinnamon,Butter,Softened Room Temperature,Dark Brown Sugar,Loosely Packed,Egg,Raisins",<start> salt butter softened eggs vanilla extract egg whites <end>
148,041ce1e5c3,03de80dea1.jpg,"KRAFT Real Mayo Mayonnaise,lime juice,chopped green onions,ground red pepper,salt,olive oil,head romaine lettuce,washed,shredded,croutons,kernel corn,thawed,a red bell pepper,thin strips,chopped cilantro,KRAFT Grated Parmesan Cheese",<start> pound lean beef onion chopped king thru kraft zesty italian dressing divided kraft grated parmesan cheese <end>
149,0429a68a74,0791349d5b.jpg,"soft butter margarine,granulated sugar,brown sugar,egg,vanilla,ripe bananas,mashed,flour prefer wheat,baking powder,salt,milk chocolate chips",<start> salt unsalted butter room temperature eggs milk vanilla extract ripe bananas <end>
150,04432eb728,0d2f071c62.jpg,"refrigerated pie crust,pecans,chopped,chocolate chips,dark corn syrup,sugar,dark brown sugar,firmly packed,water,eggs,butter,melted,cornmeal,vanilla extract,salt",<start> oats brown firmly packed eggs vanilla extract salt chocolate chips <end>
151,045546d3a5,0333c6d29d.jpg,"rhodes dinner rolls texas rolls soft dinner rolls,butter,softened,flour,hot water",<start> active dry yeast warm warm degrees degrees salt <end>
152,0458d13f71,008bbb91ed.jpg,"strips bacon,inch pieces,egg,beaten,green onions tops,sliced,cold,cooked rice,minced garlic,Kikkoman Soy Sauce",<start> butter onion chopped green bell pepper chopped red bell pepper chopped green bell pepper chopped red bell pepper chopped cilantro chopped cilantro lime juice salt pepper <end>
153,045e372472,0dd85fbd75.jpg,",olive oil,red wine vinegar,sugar,soy sauce,,shredded cabbage,green onions,thinly sliced,toasted almonds,chopped,sunflower seed kernels,raisins",<start> red onion chopped green bell pepper chopped red bell pepper chopped red bell pepper chopped garlic cloves minced crushed red pepper flakes salt black pepper <end>
154,0462a83073,062bd6200d.jpg,"fully cooked ham,cloves,pineapple juice,brown sugar,honey,oranges,juiced",<start> butter margarine softened brown vanilla extract <end>
155,0466094dbf,045e0ca0dc.jpg,"PHILADELPHIA Cream Cheese,softened,sugar,thawed COOL WHIP Whipped Topping,cherry pie filling,divided",<start> chocolate flavor instant pudding pie filling thawed cool whip whipped topping <end>
156,046b5c7712,009914a6cf.jpg,"olive oil,onion,finely chopped,cloves garlic,minced,pounds lean ground beef,tomato sauce,diced tomatoes,water,chili powder,ground cumin,salt,ground black pepper,dried Mexican oregano,cayenne pepper,sugar,cans pinto beans,drained",<start> onion chopped cloves garlic minced chicken broth chicken broth tomato paste salt black pepper <end>
157,046d1dec26,022a7a3abb.jpg,"head cabbage,clove garlic,ball pepper,onions,tsp rosemary leaf,salt,vegetable oil",<start> chicken breasts tsp salt tsp black pepper tsp garlic powder <end>
159,04748457b1,00cd81f539.jpg,"tart red cherries,pitted,butter,melted,yellow cake mix,with pudding,pecans,chopped",<start> eggs milk salt butter melted <end>
160,04754124ce,0623b0c45c.jpg,"celery,dried sweet cherries,green peas,thawed,chopped parsley,mayonnaise,plain yogurt,chopped pecans,toasted,lemon juice,salt,black pepper",<start> green onion chopped garlic cloves minced chopped cilantro chopped cilantro lime juice salt freshly black pepper <end>
161,04892e574e,09c26865db.jpg,"pounds ground beef,mixed vegetables,drained,cans tomato sauce,divided,cooked rice,onion,chopped,green onions,chopped,cloves garlic,chopped,egg,salt ground black pepper taste,green bell peppers,tops removed,seeded",<start> pound lean beef onion chopped green bell pepper chopped garlic cloves crushed red pepper flakes salt black pepper <end>
162,048eef1f20,00a8d74681.jpg,"butter,button mushrooms,sliced,chili powder,kosher salt,coarsely chopped cilantro leaves use if you,flour tortillas,grated monterey jack pepper cheese,crumbled feta cheese,sour cream,salsa,as desired",<start> pound boneless skinless chicken breast halves salt black pepper taste shredded cheddar cheese <end>
163,049b1dd20a,0274918d98.jpg,"cooked chicken,boned up pieces,onion,chopped,oil butter,canschopped green chilies,cream chicken soup,chicken broth,soft flour tortillas,monterey jack cheese,shredded",<start> chicken breast halves salt pepper butter garlic powder onion powder <end>
164,049e567857,0015887a5a.jpg,"orange marmalade,mustard,prepared horseradish",<start> onion chopped cloves garlic minced chicken broth dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano <end>
165,04a00c5584,0d4474ef01.jpg,"okra,egg,cornmeal,oil,salt pepper",<start> brown butter softened eggs vanilla extract salt rolled oats <end>
166,04a3dbb1a2,00efe0fead.jpg,"minced garlic,rosemary,thyme leaves,dash cayenne pepper,sea salt,lemon juice,olive oil,lamb chops,about thick",<start> boneless skinless chicken breast halves salt pepper taste garlic cloves crushed red pepper flakes <end>
167,04a85b43fd,0369d09759.jpg,"Cake flour,Almond flour,pinch Salt,tsp Matcha,tsp Black sesame seeds,tsp sesame seeds,Unsalted butter cultured unsalted,Powdered sugar,tsp Heavy cream,Crystal sugar",<start> butter softened eggs vanilla extract salt chocolate chips <end>
